serverTimestamp,day_part_x,user_id,numberRating,highestRating,lowestRating,medianRating,sdRating,numberLowRating,numberMediumRating,numberHighRating,numberMessageReceived,numberMessageRead,readAllMessage,reward,timestamp,day_part_y,action,message,day_part_numeric
2020-10-08,2,AAAAAABZ,0,0,0,0.0,0.0,0,0,0,2,0,0,9.536739988371734e-06,2020-10-08 07:16:48.110443,evening,0.0,No message was sent!,2.0
2020-11-05,1,AAAAAACV,0,0,0,0.0,0.0,0,0,0,1,0,0,8.895197220655454e-05,2020-11-08 08:06:22.414257,afternoon,1.0,Good that you are still rating your mood on a regular basis! Keep up the good work!,1.0
2020-11-06,2,AAAAAABH,0,0,0,0.0,0.0,0,0,0,3,0,0,0.00011606982814633973,2020-11-07 18:47:51.287728,evening,2.0,It’s good to keep track of what pleasant activities you do and how your mood is.,2.0
2020-12-30,2,AAAAAAA4,0,0,0,0.0,0.0,0,0,0,2,0,0,0.0,2021-01-02 13:40:08.454802,evening,2.0,It’s great that you are making time for yourself to improve your mood!,2.0
2020-11-22,0,AAAAAAC1,0,0,0,0.0,0.0,0,0,0,1,0,0,2.735607883221223e-05,2020-11-22 08:27:05.761376,morning,1.0,It’s great that you are making time for yourself to improve your mood!,0.0
2020-11-22,0,AAAAAAAS,0,0,0,0.0,0.0,0,0,0,1,0,0,0.0,2020-11-17 17:26:17.603528,morning,1.0,Good that you are still rating your mood on a regular basis! Keep up the good work!,0.0
2020-12-10,2,AAAAAAA5,0,0,0,0.0,1.284114425146261e-05,0,0,0,3,0,0,0.0,2020-12-14 22:53:49.641768,evening,2.0,It is good to track what pleasant activities you did.,2.0
2020-10-29,1,AAAAAAAN,0,0,0,0.0,0.0,0,0,0,2,2,1,0.49956861546271786,2020-10-28 08:56:04.470651,afternoon,1.0,It is good that you take part in Moodbuster Lite. You can commend yourself for that!,1.0
2021-01-08,0,AAAAAABU,0,0,0,0.0,0.0,0,0,0,1,0,0,0.0,2021-01-09 01:09:02.239527,morning,1.0,Good that you are still rating your mood on a regular basis! Keep up the good work!,0.0
2020-10-31,2,AAAAAABA,0,0,0,0.0,0.0,0,0,0,3,0,0,0.0,2020-10-27 09:47:51.667407,evening,2.0,Don’t forget to set a reminder in order to not forget about your scheduled pleasant activities.,2.0
2020-10-15,0,AAAAAABE,0,0,0,0.0,4.198624120129644e-06,0,0,0,1,1,0,0.4982122449988032,2020-10-19 16:58:14.095566,morning,1.0,It is good that you take part in Moodbuster Lite. You can commend yourself for that!,0.0
2020-10-20,2,AAAAAAB7,0,0,0,0.0,0.0,0,0,0,3,3,1,0.4980463238739421,2020-10-18 18:59:55.932828,evening,2.0,Do not forget to rate your mood three times per day.,2.0
2020-11-09,2,AAAAAAB1,0,0,0,0.0,0.0,0,0,0,3,0,0,0.00013294165058031277,2020-10-21 18:34:23.504234,evening,2.0,It’s great that you are making time for yourself to improve your mood!,2.0
2020-12-15,0,AAAAAAAQ,0,0,0,0.0,0.0,0,0,0,1,0,0,0.0,2020-12-13 12:31:26.933956,morning,1.0,It is good that you take part in Moodbuster Lite. You can commend yourself for that!,0.0
2020-12-18,1,AAAAAABV,0,0,0,0.0,5.030901121816938e-06,0,0,0,1,0,0,1.9551769938309184e-05,2020-12-17 08:31:50.273126,afternoon,1.0,Good that you are still rating your mood on a regular basis! Keep up the good work!,1.0
2020-11-19,1,AAAAAACY,0,0,0,0.0,1.7309431163061447e-05,0,0,0,2,0,0,0.0,2020-11-10 15:02:40.851242,afternoon,1.0,It’s great that you are making time for yourself to improve your mood!,1.0
2020-10-17,1,AAAAAAAP,0,0,0,0.0,0.0,0,0,0,2,0,0,1.5665649950673404e-05,2020-10-19 04:55:02.275615,afternoon,1.0,It’s great that you are making time for yourself to improve your mood!,1.0
2020-12-19,1,AAAAAAAW,0,0,0,0.0,6.200760243647393e-05,0,0,0,2,0,0,0.0,2020-12-22 23:12:53.605328,afternoon,1.0,It’s great that you are making time for yourself to improve your mood!,1.0
2020-11-15,1,AAAAAAB2,0,0,0,0.0,0.0,0,0,0,2,0,0,0.00022090731579284823,2020-11-10 10:38:10.875078,afternoon,1.0,It’s great that you are making time for yourself to improve your mood!,1.0
2020-12-19,2,AAAAAACO,0,0,0,0.0,2.1601964085231686e-05,0,0,0,3,0,0,0.0,2020-12-14 17:21:42.913121,evening,2.0,It is sometimes helpful to re-read the content of the training to refresh your knowledge.,2.0
2020-10-06,0,AAAAAACZ,1,6,5,5.5,0.0007268765327068563,0,1,0,1,1,1,0.9455612994888873,2020-10-06 09:01:02.974592,morning,1.0,No message was sent!,0.0
2020-10-24,2,AAAAAACF,0,0,0,0.0,6.304371114752336e-05,0,0,0,3,3,1,1.7084670893942562,2020-10-12 03:33:18.852511,evening,2.0,Reminders may help you to not forget about the pleasant activities.,2.0
2020-12-15,1,AAAAAAAV,0,0,0,0.0,0.0,0,0,0,2,0,0,0.0,2020-12-22 16:35:49.132096,afternoon,1.0,Good that you are still rating your mood on a regular basis! Keep up the good work!,1.0
2020-10-30,0,AAAAAAB4,0,0,0,0.0,3.0787448415510895e-05,0,0,0,1,0,0,0.0,2020-10-29 15:25:50.996984,morning,1.0,It’s great that you are making time for yourself to improve your mood!,0.0
2020-11-04,2,AAAAAAAM,0,0,0,0.0,0.0,0,0,0,3,0,0,8.69136698142495e-06,2020-11-05 10:01:16.749420,evening,2.0,It is sometimes helpful to re-read the content of the training to refresh your knowledge.,2.0
2020-11-09,2,AAAAAABY,0,0,0,0.0,0.0,0,0,0,3,0,0,0.0,2020-12-18 19:40:45.479083,evening,2.0,It’s good to keep track of what pleasant activities you do and how your mood is.,2.0
2020-12-08,0,AAAAAABK,0,0,0,0.0,1.926381880053367e-05,0,0,0,1,0,0,0.00011431427477409653,2020-10-16 13:29:55.691564,morning,1.0,It’s great that you are making time for yourself to improve your mood!,0.0
2020-12-21,0,AAAAAACT,0,0,0,0.0,0.0,0,0,0,1,0,0,0.00024291503032001935,2021-01-01 08:24:38.668283,morning,1.0,Good that you are still rating your mood on a regular basis! Keep up the good work!,0.0
2020-10-20,2,AAAAAAB5,0,0,0,0.0,0.0,0,0,0,3,0,0,0.0,2020-10-23 01:59:01.261381,evening,2.0,Don’t forget to set a reminder in order to not forget about your scheduled pleasant activities.,2.0
2020-11-09,2,AAAAAAAA,0,0,0,0.0,8.744323163524585e-05,0,0,0,3,0,0,0.0004198778767673285,2020-11-19 23:11:20.842283,evening,1.0,It’s great that you are making time for yourself to improve your mood!,2.0
2020-10-22,0,AAAAAACU,0,0,0,0.0,0.0,0,0,0,1,0,0,0.0,2020-10-22 13:36:15.004795,morning,1.0,It’s great that you are making time for yourself to improve your mood!,0.0
2020-10-07,0,AAAAAABB,0,0,0,0.0,6.430929171576027e-05,0,0,0,1,0,0,0.0,2020-10-15 12:02:32.000409,morning,1.0,It’s great that you are making time for yourself to improve your mood!,0.0
2020-11-22,2,AAAAAAB8,0,0,0,0.0,6.455564985788291e-05,0,0,0,3,0,0,8.054957523249612e-05,2020-11-28 18:08:52.355703,evening,2.0,Do you know you can always review the material of sessions if you need it?,2.0
2020-12-18,2,AAAAAACH,0,0,0,0.0,0.0,0,0,0,3,0,0,0.0,2020-12-16 11:19:33.367546,evening,2.0,Did you forget what pleasant activities to do? You can always check your notes on the website.,2.0
2020-11-19,2,AAAAAACQ,0,0,0,0.0,0.0,0,0,0,3,0,0,2.9635489614701338e-05,2020-11-22 09:21:26.482183,evening,2.0,It is good to track what pleasant activities you did.,2.0
2020-12-25,2,AAAAAABG,0,0,0,0.0,0.0,0,0,0,1,0,0,7.518224883041866e-05,2020-12-27 11:13:37.511662,evening,2.0,It’s good to keep track of what pleasant activities you do and how your mood is.,2.0
2020-12-13,2,AAAAAABC,0,0,0,0.0,2.7490836693353896e-05,0,0,0,2,0,0,0.00010700260698973783,2020-12-14 11:26:57.490658,evening,2.0,Reminders may help you to not forget about the pleasant activities.,2.0
2020-10-17,1,AAAAAAB3,0,0,0,0.0,0.0,0,0,0,2,2,1,0.4994017646733242,2020-10-18 14:08:34.246789,afternoon,1.0,It is good that you take part in Moodbuster Lite. You can commend yourself for that!,1.0
2020-12-19,2,AAAAAACL,0,0,0,0.0,0.0,0,0,0,3,0,0,6.499030863741425e-05,2020-12-16 20:20:00.678588,evening,2.0,Did you forget what pleasant activities to do? You can always check your notes on the website.,2.0
2020-11-24,2,AAAAAACJ,0,0,0,0.0,7.677212151480258e-05,0,0,0,3,0,0,0.0,2021-01-11 13:01:41.903823,evening,2.0,It is sometimes helpful to re-read the content of the training to refresh your knowledge.,2.0
2020-12-10,2,AAAAAACS,0,0,0,0.0,0.0,0,0,0,3,0,0,5.9232597325422473e-05,2020-12-25 17:54:30.788489,evening,2.0,Don’t forget to set a reminder in order to not forget about your scheduled pleasant activities.,2.0
2020-11-12,2,AAAAAAAT,0,0,0,0.0,3.201064598919477e-05,0,0,0,3,0,0,2.1394268669769103e-05,2020-11-13 09:21:34.613910,evening,2.0,Did you forget what pleasant activities to do? You can always check your notes on the website.,2.0
2020-11-02,1,AAAAAAAZ,0,0,0,0.0,2.8698977314901013e-05,0,0,0,2,0,0,0.0,2020-11-08 04:17:29.552909,afternoon,1.0,It’s great that you are making time for yourself to improve your mood!,1.0
2020-12-21,1,AAAAAAAL,0,0,0,0.0,0.0,0,0,0,2,0,0,9.508368266033658e-05,2020-12-21 13:21:33.026210,afternoon,1.0,It is good that you take part in Moodbuster Lite. You can commend yourself for that!,1.0
2020-11-05,0,AAAAAAAB,0,0,0,0.0,3.3183202783520136e-05,0,0,0,1,0,0,0.0,2020-11-06 16:39:47.930309,morning,1.0,It’s great that you are making time for yourself to improve your mood!,0.0
2020-11-09,2,AAAAAAA6,0,0,0,0.0,0.0009441874258849749,0,0,1,3,1,0,0.2955142361612595,2020-11-19 05:46:02.393395,evening,2.0,"In your calendar, you can see the activities which you planned in the past.",2.0
2020-10-17,0,AAAAAACE,0,0,0,0.0,6.111402154007838e-05,0,1,0,1,1,1,0.516795670079906,2020-10-12 07:23:58.790557,morning,1.0,Good that you are still rating your mood on a regular basis! Keep up the good work!,0.0
2020-11-04,0,AAAAAABP,0,0,0,0.0,0.0,0,0,0,1,0,0,0.0,2020-10-26 13:17:46.424521,morning,1.0,Good that you are still rating your mood on a regular basis! Keep up the good work!,0.0
2020-11-12,1,AAAAAAAE,0,0,0,0.0,0.0,0,0,0,2,0,0,0.0,2020-11-13 08:03:04.809650,afternoon,1.0,It is good that you take part in Moodbuster Lite. You can commend yourself for that!,1.0
2020-12-19,2,AAAAAAAH,0,0,0,0.0,0.0,0,0,0,3,0,0,5.1935645591223035e-05,2020-12-22 20:29:04.164224,evening,2.0,It is sometimes helpful to re-read the content of the training to refresh your knowledge.,2.0
2020-10-24,0,AAAAAAA2,0,0,0,0.0,0.0,0,0,0,1,1,0,0.5011660107910288,2020-10-23 14:06:02.319041,morning,1.0,It is good that you take part in Moodbuster Lite. You can commend yourself for that!,0.0
2020-11-19,1,AAAAAABS,0,0,0,0.0,1.5252313864231052e-05,0,0,0,2,0,0,0.0,2020-11-14 04:50:32.309227,afternoon,1.0,It is good that you take part in Moodbuster Lite. You can commend yourself for that!,1.0
2021-01-07,1,AAAAAACG,0,0,0,0.0,5.1635010365522896e-05,0,0,0,2,0,0,0.00011799539229743724,2020-11-21 23:14:45.512813,afternoon,1.0,It’s great that you are making time for yourself to improve your mood!,1.0
2020-10-20,0,AAAAAAA7,0,0,0,0.0,5.309508252934802e-05,0,0,0,1,0,0,5.53999714139985e-05,2020-10-08 19:02:22.028711,morning,1.0,It is good that you take part in Moodbuster Lite. You can commend yourself for that!,0.0
2020-11-11,1,AAAAAACW,0,0,0,0.0,0.0,0,0,0,2,0,0,0.00022222423256933156,2020-11-17 08:28:32.128596,afternoon,1.0,It is good that you take part in Moodbuster Lite. You can commend yourself for that!,1.0
2020-11-04,2,AAAAAABQ,0,0,0,0.0,9.7395053648057e-05,0,0,0,3,0,0,0.0,2020-11-04 20:58:40.371237,evening,2.0,It’s good to keep track of what pleasant activities you do and how your mood is.,2.0
2020-12-26,0,AAAAAAAX,0,0,0,0.0,1.7024094137698064e-06,0,0,0,1,0,0,0.0,2020-12-21 14:18:39.488940,morning,1.0,Good that you are still rating your mood on a regular basis! Keep up the good work!,0.0
2020-10-10,1,AAAAAAAK,0,0,0,0.0,2.286301361221255e-05,0,0,0,2,0,0,0.00037192384071440925,2020-12-02 11:02:13.983165,afternoon,1.0,Good that you are still rating your mood on a regular basis! Keep up the good work!,1.0
2020-10-18,2,AAAAAAB9,0,0,0,0.0,0.0,0,0,0,3,3,1,0.49889291488468457,2020-10-20 17:58:12.626829,evening,2.0,It is sometimes helpful to re-read the content of the training to refresh your knowledge.,2.0
2020-11-07,1,AAAAAACM,0,0,0,0.0,0.0,0,0,0,2,0,0,2.33715513091903e-05,2020-11-13 04:11:32.038562,afternoon,2.0,Do you know you can always review the material of sessions if you need it?,1.0
2020-10-21,1,AAAAAACC,0,0,0,0.0,4.361372435737107e-05,0,0,0,2,0,0,0.00015964948282487515,2020-10-26 20:56:08.029237,afternoon,1.0,It is good that you take part in Moodbuster Lite. You can commend yourself for that!,1.0
2020-12-29,1,AAAAAABL,0,0,0,0.0,0.0,0,0,0,2,0,0,4.809092478787463e-05,2020-11-14 03:08:14.897434,afternoon,1.0,It’s great that you are making time for yourself to improve your mood!,1.0
2020-12-17,2,AAAAAAB6,0,0,0,0.0,0.0,0,0,0,3,0,0,0.00024272722310759691,2020-12-26 13:10:17.678501,evening,2.0,It’s good to keep track of what pleasant activities you do and how your mood is.,2.0
2020-10-22,0,AAAAAACN,0,0,0,0.0,2.5476568837043544e-05,0,0,0,1,0,0,0.0,2020-10-23 03:57:27.520822,morning,1.0,It is good that you take part in Moodbuster Lite. You can commend yourself for that!,0.0
2020-12-24,1,AAAAAABD,0,0,0,0.0,0.0,0,0,0,2,0,0,0.0,2020-12-26 00:09:18.388314,afternoon,1.0,Good that you are still rating your mood on a regular basis! Keep up the good work!,1.0
2020-11-12,2,AAAAAACP,0,0,0,0.0,0.00011546492678844633,0,0,0,3,3,0,0.49939806685521604,2020-11-14 09:01:11.668871,evening,2.0,It’s great that you are making time for yourself to improve your mood!,2.0
2020-10-12,1,AAAAAAC2,0,0,0,0.0,8.59481870397208e-05,0,0,0,2,0,0,6.907082649991686e-05,2020-10-12 07:50:08.308217,afternoon,1.0,It’s great that you are making time for yourself to improve your mood!,1.0
2020-12-23,1,AAAAAAC3,0,0,0,0.0,1.787210628366936e-05,0,0,0,2,0,0,0.0,2020-12-28 12:13:01.309089,afternoon,1.0,Good that you are still rating your mood on a regular basis! Keep up the good work!,1.0
